,Timestamp,Kategori Anda,Kategori Umur Anda,CaRek Pilihan,Alasan Memilih CaRek,Harapan Anda
937,9/3/2019 13:08:17,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
938,9/3/2019 13:12:21,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
939,9/3/2019 13:17:54,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,"Berhasil dalam jabatan Rektor ITB, selanjutnya menduduki Menristek."
940,9/3/2019 13:19:21,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,"Berhasil dalam jabatan Rektor ITB, selanjutnya menduduki Menristek."
946,9/3/2019 13:22:26,Pegawai / Tendik,< 25 th,Dicky Rezady Munaf (FSRD),Kecerdasan dan keberanian utk kemajuan ITB,Saya berharap Bapak Prof. Dicky R Munaf dapat memimpin  ITB  sehingga ITB dapat menjadi perguruan tinggi terbaik. serta dapat meningkatkan kesejahteraan Dosen serta tendik ITB
956,9/3/2019 13:24:46,Alumni,25 - 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Kapabilitas ybs utk meningkatkan ranking ITB,ITB menjadi kampus yang berintegritas dan garda terdepan kemajuan bangsa.
963,9/3/2019 13:26:40,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
964,9/3/2019 13:27:09,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
965,9/3/2019 13:27:37,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
967,9/3/2019 13:28:35,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
970,9/3/2019 13:30:02,Dosen,25 - 40 th,Miming Miharja (SAPPK-PL),Karakter kepemimpinan dan leadership,paling jelas 
976,9/3/2019 13:31:38,Umum,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
997,9/3/2019 13:39:22,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),ITB lebih baik
998,9/3/2019 13:39:23,Umum,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Moga jadi
1000,9/3/2019 13:42:40,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1003,9/3/2019 13:43:22,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,Rektor yang baru dapat memimpin ITB untuk dapat memberikan pendidikan yang terbaik bagi Putra putri bangsa dan menumbuhkan ilmu pengetahuan melalui penelitian penelitiannya yang mendunia. Aamiin 
1009,9/3/2019 13:46:09,Umum,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,ITB makin maju
1033,9/3/2019 13:58:42,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Mudah2an ITB tambah maju dan lebih berprestasi di tingkat nasional dan internasional
1036,9/3/2019 14:00:11,Mahasiswa,< 25 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,
1037,9/3/2019 14:00:20,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,ITB nomber one
1051,9/3/2019 14:11:12,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk meningkatkan ranking ITB,
1052,9/3/2019 14:12:19,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1053,9/3/2019 14:12:46,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1054,9/3/2019 14:14:36,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,ITB menjadi makin baik
1055,9/3/2019 14:14:48,Alumni,> 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Semoga terpilih rektor yang terbaik yg diperlukan ITB dan perkembangan global
1056,9/3/2019 14:15:48,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga ITB di bawah Prof. Ir. Khairurrijal semakin bersinar di kancah Internasional.
1057,9/3/2019 14:17:49,Umum,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Semoga beliau menjadi Rektor ITB membawa misi mempersiapkan generasi muda menuju Indonesia Emas 
1058,9/3/2019 14:20:31,Umum,> 40 th,Deddy Kurniadi (FTI-TF),Keberhasilan dan prestasi,
1059,9/3/2019 14:21:39,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1060,9/3/2019 14:25:09,Umum,> 40 th,Acep Purqon (FMIPA-FI),Karakter kepemimpinan dan leadership,Sukses
1061,9/3/2019 14:27:23,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,
1062,9/3/2019 14:27:47,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Biaya kuliah turun
1063,9/3/2019 14:34:30,Pegawai / Tendik,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,Lebih maju dan kuat
1067,9/3/2019 14:35:30,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,Semoga menjadi rektor yg bisa membawa itb rangking tingkat dunia
1076,9/3/2019 14:38:58,Pegawai / Tendik,> 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1082,9/3/2019 14:40:13,Umum,> 40 th,Sigit Puji Santosa (FTMD),Sesuai dengan kriteria kekinian (Rektor 4.0),prpgran harus benar2 dilaksanakan
1090,9/3/2019 14:42:19,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1092,9/3/2019 14:43:46,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",
1095,9/3/2019 14:44:39,Dosen,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,Terpilih
1098,9/3/2019 14:45:48,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,Untuk ITB yang  lebih baik
1100,9/3/2019 14:46:04,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,Makin banyak lulusan ITB yg menjadi entrepreneur.
1102,9/3/2019 14:46:59,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Rektor Indonesiapun dapat  meningkatkan rangking dunia universitas 
1106,9/3/2019 14:50:26,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB akan lebih maju dgn kapabilitas dan integritas beliau
1107,9/3/2019 14:53:02,Umum,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
1119,9/3/2019 14:56:12,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Rektor harus futuristik & visioner
1122,9/3/2019 14:56:52,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB berkontribusi aktif di setiap provinsi dan khusus di Jabar setiap kabupaten
1133,9/3/2019 15:08:27,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,
1134,9/3/2019 15:08:50,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1136,9/3/2019 15:09:10,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1137,9/3/2019 15:09:12,Umum,25 - 40 th,Satria Bijaksana (FTTM),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1145,9/3/2019 15:15:11,Umum,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,Membawa ITB mjd univ terkemuka di dunia
1147,9/3/2019 15:19:00,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB lebih maju lagi
1150,9/3/2019 15:21:31,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,ITB makin maju terutama dalam riset daan pengabdian maayarakat
1151,9/3/2019 15:23:01,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
1152,9/3/2019 15:23:20,Umum,> 40 th,Suhono Harso Supangkat (STEI),Keberhasilan dan prestasi,
1155,9/3/2019 15:25:12,Umum,> 40 th,Sigit Puji Santosa (FTMD),Muda dan berenergi,Sukses
1158,9/3/2019 15:27:24,Umum,> 40 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,
1159,9/3/2019 15:28:55,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1160,9/3/2019 15:30:02,Alumni,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk meningkatkan ranking ITB,"Semua kandidat memiliki keunggulan dan kehebatan masing-masing. Memilih diantara orang hebat bukan perkara mudah.  Harapan kedepan, ITB dapat menerima mahasiswa yg hebat  yang berasal dari orang biasa (berpenghasilan rendah) seluruh indonesia. "
1161,9/3/2019 15:32:52,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga itb lebih baik
1163,9/3/2019 15:42:13,Umum,> 40 th,Khairurrijal (FMIPA-FI),"Emansipasi, kesetaraan dan kebhinekaan",Jadi rektor
1164,9/3/2019 15:49:21,Alumni,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Rektor itb dapat mengatur strategi agar itb terus unggul dalam hal apapun
1165,9/3/2019 15:51:04,Umum,> 40 th,Sigit Puji Santosa (FTMD),Akhlak dan budi pekerti,itb yg berkelas duni
1167,9/3/2019 15:55:11,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1169,9/3/2019 15:58:03,Dosen,> 40 th,Emir Mauludi Husni (STEI),Kecerdasan dan keberanian utk kemajuan ITB,
1170,9/3/2019 15:58:13,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
1172,9/3/2019 16:04:09,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1173,9/3/2019 16:04:53,Dosen,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1175,9/3/2019 16:07:54,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,
1176,9/3/2019 16:09:42,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,ITB mencetak generasi untuk menyongsong industri 4.0
1177,9/3/2019 16:11:31,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1178,9/3/2019 16:11:33,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,"Dengan terpilihnya Tutuka Ariaji sbg rektor, ITB akan lebih maju."
1179,9/3/2019 16:12:23,Umum,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,Moga ITB lebih maju
1180,9/3/2019 16:14:28,Dosen,25 - 40 th,Tutuka Ariaji (FTTM-TM),Program ybs utk peningkatan income dan kesejahteraan dosen / pegawai,
1181,9/3/2019 16:25:45,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,ITB menjadi PT yg terkemuka di dunia
1182,9/3/2019 16:27:21,Mahasiswa,< 25 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1183,9/3/2019 16:29:33,Dosen,> 40 th,Acep Purqon (FMIPA-FI),Muda dan berenergi,Maju terus
1184,9/3/2019 16:30:44,Mahasiswa,< 25 th,Mikrajuddin Abdullah (FMIPA-FI),Keberhasilan dan prestasi,Mantap pak KR
1185,9/3/2019 16:31:49,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,ITB semakin bisa berperan untuk Indonesia dan dunia.
1186,9/3/2019 16:35:37,Umum,> 40 th,Edwan Kardena (FTSL),Keberhasilan dan prestasi,
1188,9/3/2019 16:37:25,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1189,9/3/2019 16:39:49,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Rektor terpilih dari kalangan dalam dan berkarier di  ITB
1191,9/3/2019 16:42:25,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1192,9/3/2019 16:43:03,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,
1193,9/3/2019 16:47:35,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,ITB goes to 100 World Class University
1194,9/3/2019 16:47:45,Mahasiswa,< 25 th,Suhono Harso Supangkat (STEI),Keberhasilan dan prestasi,
1195,9/3/2019 16:48:51,Mahasiswa,< 25 th,Suhono Harso Supangkat (STEI),Keberhasilan dan prestasi,Semoga amanah
1196,9/3/2019 16:49:11,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
1197,9/3/2019 16:51:51,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1198,9/3/2019 16:52:53,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,ITB bisq jadi penghubung yg nyata antara keilmuan dan kebutuhan industri.. jalan panjang namun butuh akselerasi
1199,9/3/2019 16:54:24,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
1200,9/3/2019 16:55:16,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Besar harapan saya agar mas Aji terpilih menjadi rektor ITB demi ITB yang lebih maju dan dinamis
1201,9/3/2019 16:57:07,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Muda dan berenergi,Semoga ITB semakin maju dibawah pak Tutuka.
1202,9/3/2019 17:02:46,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1203,9/3/2019 17:06:49,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,
1204,9/3/2019 17:08:15,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1205,9/3/2019 17:11:51,Dosen,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga ITB makin jaya
1206,9/3/2019 17:12:23,Umum,25 - 40 th,Acep Purqon (FMIPA-FI),Keberhasilan dan prestasi,
1207,9/3/2019 17:12:47,Umum,> 40 th,Acep Purqon (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Semoga beliau terpilih
1208,9/3/2019 17:13:49,Pegawai / Tendik,> 40 th,Sigit Puji Santosa (FTMD),Kecerdasan dan keberanian utk kemajuan ITB,Menjadi pemimpin yg penuh pengabdian dan semangat membangun bangsa
1209,9/3/2019 17:15:33,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB nomer 1 di indonesia untuk aspek leadership dan riset
1210,9/3/2019 17:16:28,Mahasiswa,> 40 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,ITB lebih banyak menghasilkan penelitian
1211,9/3/2019 17:16:55,Umum,< 25 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1212,9/3/2019 17:17:03,Umum,< 25 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1213,9/3/2019 17:17:06,Umum,< 25 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1214,9/3/2019 17:17:17,Umum,< 25 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1215,9/3/2019 17:25:10,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1216,9/3/2019 17:25:41,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1217,9/3/2019 17:26:26,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Harapan saya bapak Khairurrijal terpilih sebagai Rektor ITB 2020. Aamiin
1219,9/3/2019 17:29:05,Umum,> 40 th,Bambang Riyanto T (STEI),Karakter kepemimpinan dan leadership,ITB lebih maju dan Jaya 
1220,9/3/2019 17:30:34,Alumni,25 - 40 th,Acep Purqon (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1221,9/3/2019 17:32:40,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga bisa menjadikan ITB dan bangsa ini lbh baik
1222,9/3/2019 17:33:03,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Muda dan berenergi,smoga lebih bisa beri solusi teknologi terapan unt efisienkan proses ekonomi rakyat lapis bawah...
1223,9/3/2019 17:33:04,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Muda dan berenergi,smoga lebih bisa beri solusi teknologi terapan unt efisienkan proses ekonomi rakyat lapis bawah...
1224,9/3/2019 17:33:06,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,ITB menjadi inisiator peradaban unggul Indonesia Emas 2045
1231,9/3/2019 17:42:09,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,
1232,9/3/2019 17:44:08,Alumni,25 - 40 th,Mikrajuddin Abdullah (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1233,9/3/2019 17:44:46,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,
1234,9/3/2019 17:46:43,Umum,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,Menjadikan itb rangking dunia tanpa impor rektor asing
1235,9/3/2019 17:48:56,Dosen,25 - 40 th,Suhono Harso Supangkat (STEI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",ITB lead di bid engineering
1236,9/3/2019 17:50:59,Umum,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
1237,9/3/2019 17:51:41,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,"Semoga rektor yg terpilih, bisa membuat itb semakin berjaya dan kebijakan2 yang pro mahasiswa"
1238,9/3/2019 17:52:12,Pegawai / Tendik,25 - 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,Supaya ITB lebih maju
1239,9/3/2019 17:53:46,Umum,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,SPP murah
1240,9/3/2019 17:55:29,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Bisa membawa Indonesia lebih baik dari sisi dunia pendidikan
1241,9/3/2019 17:55:31,Umum,> 40 th,Khairurrijal (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",Kuliah gratis
1242,9/3/2019 17:55:52,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1243,9/3/2019 17:55:57,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,Bang Rijal for rektor ITB!! 
1244,9/3/2019 17:57:55,Umum,> 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,ITB semakin maju
1245,9/3/2019 18:01:14,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,
1246,9/3/2019 18:01:20,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Maju terus itb
1247,9/3/2019 18:01:54,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,Tutuka Ariadji untuk Rektor ITB
1248,9/3/2019 18:02:19,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Karakter kepemimpinan dan leadership,World class itb
1249,9/3/2019 18:04:10,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1250,9/3/2019 18:05:30,Umum,> 40 th,Sigit Puji Santosa (FTMD),Sesuai dengan kriteria kekinian (Rektor 4.0),Meningkatkan rangking PTN Indonesia
1251,9/3/2019 18:10:54,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,
1252,9/3/2019 18:12:04,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Sesuai dengan kriteria kekinian (Rektor 4.0),Good luck yaa Bapaaaak 😊😊
1253,9/3/2019 18:12:55,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
1255,9/3/2019 18:17:23,Umum,25 - 40 th,Sigit Puji Santosa (FTMD),Akhlak dan budi pekerti,Lebih baik
1256,9/3/2019 18:17:57,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,ITB bisa menjadi universitas unggul tingkat dunia yang tetap bercirikan budaya Nusantara
1257,9/3/2019 18:18:42,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kapabilitas ybs utk meningkatkan ranking ITB,ITB bisa menjadi universitas unggul tingkat dunia yang tetap bercirikan budaya Nusantara
1258,9/3/2019 18:19:20,Pegawai / Tendik,25 - 40 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1259,9/3/2019 18:21:25,Pegawai / Tendik,> 40 th,Acep Purqon (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,Semoga riset dan industri indonesia semakin maju
1260,9/3/2019 18:22:33,Dosen,> 40 th,Sigit Puji Santosa (FTMD),"Visi Misi ITB sebagai PTN World Class dan selalu terdepan, bersinergi berkolaborasi level internasional regional dan nasional",Dr. SIgit Puji Santosa terpilih sebagai Rektor ITB
1261,9/3/2019 18:24:37,Mahasiswa,< 25 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1262,9/3/2019 18:25:35,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1263,9/3/2019 18:27:07,Dosen,25 - 40 th,Tutuka Ariaji (FTTM-TM),Karakter kepemimpinan dan leadership,
1264,9/3/2019 18:27:25,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Sesuai dengan kriteria kekinian (Rektor 4.0),
1265,9/3/2019 18:27:38,Alumni,< 25 th,Tutuka Ariaji (FTTM-TM),Kapabilitas ybs utk memajukan riset dan industri RI,Give him a chance and see the very best version of ITB
1266,9/3/2019 18:29:17,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,Sering buat acara kekeluargaan antar alumni ITB
1267,9/3/2019 18:30:31,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Kecerdasan dan keberanian utk kemajuan ITB,
1268,9/3/2019 18:30:38,Mahasiswa,< 25 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1269,9/3/2019 18:31:05,Mahasiswa,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1270,9/3/2019 18:31:27,Mahasiswa,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1271,9/3/2019 18:31:30,Alumni,> 40 th,Khairurrijal (FMIPA-FI),"Mendatangkan dana riset dan kerjasama eksternal, dalam dan luar negeri",ITB makin maju dengan dana risey dan kerjasama eksternal
1272,9/3/2019 18:31:52,Alumni,< 25 th,Khairurrijal (FMIPA-FI),Akhlak dan budi pekerti,
1273,9/3/2019 18:32:14,Alumni,25 - 40 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1274,9/3/2019 18:32:35,Alumni,> 40 th,Khairurrijal (FMIPA-FI),Kecerdasan dan keberanian utk kemajuan ITB,
1275,9/3/2019 18:32:54,Umum,< 25 th,Khairurrijal (FMIPA-FI),Keberhasilan dan prestasi,
1276,9/3/2019 18:33:14,Umum,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1277,9/3/2019 18:33:33,Umum,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1278,9/3/2019 18:34:43,Alumni,> 40 th,Deddy Kurniadi (FTI-TF),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,
1279,9/3/2019 18:34:50,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1280,9/3/2019 18:35:07,Alumni,25 - 40 th,Tutuka Ariaji (FTTM-TM),Keberhasilan dan prestasi,
1281,9/3/2019 18:35:09,Umum,> 40 th,Sigit Puji Santosa (FTMD),Keberhasilan dan prestasi,
1282,9/3/2019 18:35:22,Umum,> 40 th,Tutuka Ariaji (FTTM-TM),Akhlak dan budi pekerti,Rektor yg amanah
1284,9/3/2019 18:42:34,Umum,> 40 th,Sigit Puji Santosa (FTMD),Tipe yg futuristik dan outside-the-box yg bisa menangkap peluang masa depan,"Bisa mewujudkan Indonesia yg "" BISA "" bahkan  "" BISA LEBIH LAGI """
1285,9/3/2019 18:42:43,Dosen,25 - 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1286,9/3/2019 18:42:49,Pegawai / Tendik,25 - 40 th,Suhono Harso Supangkat (STEI),Sesuai dengan kriteria kekinian (Rektor 4.0),
1287,9/3/2019 18:43:04,Dosen,> 40 th,Khairurrijal (FMIPA-FI),Kapabilitas ybs utk memajukan riset dan industri RI,
1289,9/3/2019 18:44:06,Umum,> 40 th,Sigit Puji Santosa (FTMD),Kapabilitas ybs utk memajukan riset dan industri RI,ITB menjadi pusat teknologi indonesia
1298,9/3/2019 18:49:58,Alumni,> 40 th,Tutuka Ariaji (FTTM-TM),Kecerdasan dan keberanian utk kemajuan ITB,ITB utk world class 
1299,9/3/2019 18:50:41,Umum,> 40 th,Andang Bachtiar (Direktur Aeksplorasi ),Keberhasilan dan prestasi,
